"File","Type","Size","Timestamp","Classification"
"qa-evidence/e2e/results/customer-1786078984833/network.json",".json","126","2026-08-07T05:03:21.162Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078984833/result.json",".json","1683","2026-08-07T05:03:21.171Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786096731115/01-loaded.png",".png","15488","2026-08-07T09:59:06.404Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786096731115/02-login.png",".png","30831","2026-08-07T09:59:09.174Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786096731115/console-errors.json",".json","2","2026-08-07T10:00:39.497Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786096731115/network.json",".json","2","2026-08-07T10:00:39.494Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786096731115/result.json",".json","1433","2026-08-07T10:00:39.519Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-after-dom-skip.png",".png","30449","2026-08-07T04:18:17.502Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-network.json",".json","2","2026-08-07T04:17:16.767Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/final-analysis.md",".md","2774","2026-08-07T04:21:30.059Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/plumber-1786098275811/01-login.png",".png","24879","2026-08-07T10:24:41.592Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/plumber-1786098275811/02-after-login.png",".png","44188","2026-08-07T10:24:52.299Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/plumber-1786098275811/network.json",".json","719","2026-08-07T10:24:57.722Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/plumber-1786098275811/result.json",".json","5523","2026-08-07T10:24:57.721Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/plumber-1786098275811/tab-earnings.png",".png","30306","2026-08-07T10:24:56.348Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/plumber-1786098275811/tab-home.png",".png","44188","2026-08-07T10:24:53.617Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/plumber-1786098275811/tab-jobs.png",".png","36594","2026-08-07T10:24:55.004Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/plumber-1786098275811/tab-materials.png",".png","6489","2026-08-07T10:24:57.706Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/plumber-actual-tab-earnings.png",".png","30306","2026-08-07T10:27:44.177Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/plumber-actual-tab-home.png",".png","44188","2026-08-07T10:27:40.835Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/plumber-actual-tab-jobs.png",".png","36594","2026-08-07T10:27:42.530Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/plumber-actual-tab-materials.png",".png","6489","2026-08-07T10:27:45.846Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/plumber-actual-tab-profile.png",".png","35648","2026-08-07T10:28:43.127Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/plumber-current.png",".png","18415","2026-08-07T10:06:44.681Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/plumber-live-login.png",".png","24879","2026-08-07T10:23:19.172Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/plumber-network.json",".json","2","2026-08-07T04:17:41.221Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/report.md",".md","1549","2026-08-07T04:17:43.668Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/results.json",".json","2308","2026-08-07T04:17:43.668Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/store-access.png",".png","13342","2026-08-07T04:17:43.557Z","HISTORICAL EVIDENCE"
"qa-evidence/plumber-app/passed/PLUMBER-001-login.png",".png","22509","2026-08-09T17:40:44.653Z","HISTORICAL EVIDENCE"
"qa-evidence/plumber-app/passed/PLUMBER-002-home.png",".png","23079","2026-08-09T17:40:49.651Z","HISTORICAL EVIDENCE"
"qa-evidence/plumber-app/passed/PLUMBER-003-jobs.png",".png","23112","2026-08-09T17:40:53.776Z","HISTORICAL EVIDENCE"
"qa-evidence/plumber-app/passed/PLUMBER-004-materials.png",".png","23094","2026-08-09T17:40:57.905Z","HISTORICAL EVIDENCE"
"qa-evidence/plumber-app/passed/PLUMBER-005-earnings.png",".png","8902","2026-08-09T17:41:01.987Z","HISTORICAL EVIDENCE"
"qa-evidence/plumber-app/passed/PLUMBER-006-profile.png",".png","13796","2026-08-09T17:41:06.487Z","HISTORICAL EVIDENCE"
"qa-evidence/plumber-app/traces/plumber-trace.zip",".zip","7147256","2026-08-09T17:41:07.276Z","HISTORICAL EVIDENCE"
"qa-evidence/reports/cross-app-e2e-report.md",".md","2215","2026-08-09T17:41:41.259Z","HISTORICAL EVIDENCE"
"qa-evidence/reports/customer-app-report.md",".md","2101","2026-08-09T17:41:41.255Z","HISTORICAL EVIDENCE"
"qa-evidence/reports/defect-report.md",".md","554","2026-08-09T17:41:41.260Z","HISTORICAL EVIDENCE"
"qa-evidence/reports/final-release-report.md",".md","1003","2026-08-09T17:41:41.263Z","HISTORICAL EVIDENCE"
"qa-evidence/reports/navigation-button-matrix.md",".md","2021","2026-08-09T17:41:41.258Z","HISTORICAL EVIDENCE"
"qa-evidence/reports/plumber-app-report.md",".md","1896","2026-08-09T17:41:41.258Z","HISTORICAL EVIDENCE"
"qa-evidence/reports/screenshot-validation.json",".json","155","2026-08-09T17:41:41.261Z","HISTORICAL EVIDENCE"
"qa-evidence/reports/screenshot-validation.md",".md","279","2026-08-09T17:41:41.262Z","HISTORICAL EVIDENCE"
"qa-evidence/reports/store-app-report.md",".md","2152","2026-08-09T17:41:41.256Z","HISTORICAL EVIDENCE"
"qa-evidence/store-app/passed/STORE-001-login.png",".png","23766","2026-08-09T17:41:12.492Z","HISTORICAL EVIDENCE"
"qa-evidence/store-app/passed/STORE-002-dashboard.png",".png","38718","2026-08-09T17:41:17.511Z","HISTORICAL EVIDENCE"
"qa-evidence/store-app/passed/STORE-003-orders.png",".png","42053","2026-08-09T17:41:22.018Z","HISTORICAL EVIDENCE"
"qa-evidence/store-app/passed/STORE-004-inventory.png",".png","39481","2026-08-09T17:41:26.581Z","HISTORICAL EVIDENCE"
"qa-evidence/store-app/passed/STORE-005-material-requests.png",".png","39481","2026-08-09T17:41:30.725Z","HISTORICAL EVIDENCE"
"qa-evidence/store-app/passed/STORE-006-ready-for-pickup.png",".png","39481","2026-08-09T17:41:34.863Z","HISTORICAL EVIDENCE"
"qa-evidence/store-app/passed/STORE-007-store-profile.png",".png","30429","2026-08-09T17:41:39.410Z","HISTORICAL EVIDENCE"
"qa-evidence/store-app/traces/store-trace.zip",".zip","2214708","2026-08-09T17:41:39.712Z","HISTORICAL EVIDENCE"
"README.md",".md","2697","2026-07-25T07:10:22.341Z","HISTORICAL EVIDENCE"
"reports/development-2/00_BASELINE.md",".md","3369","2026-08-08T16:09:15.404Z","HISTORICAL EVIDENCE"
"reports/development-2/01_GAP_ANALYSIS.md",".md","1569","2026-08-08T16:09:24.782Z","HISTORICAL EVIDENCE"
"reports/development-2/02_IMPLEMENTATION_PLAN.md",".md","2148","2026-08-08T16:09:30.333Z","HISTORICAL EVIDENCE"
"reports/development-2/final/FIXKART_FINAL_PRODUCTION_READINESS.md",".md","2594","2026-08-08T16:12:46.138Z","HISTORICAL EVIDENCE"
"reports/development-2/final/FIXKART_FINAL_RELEASE_CHECKLIST.md",".md","1224","2026-08-08T16:12:53.100Z","HISTORICAL EVIDENCE"
"reports/development-2/final-evidence/backend-tests.md",".md","478","2026-08-08T16:33:10.288Z","HISTORICAL EVIDENCE"
"reports/development-2/final-evidence/cross-app-correlation.json",".json","295","2026-08-08T16:33:19.999Z","HISTORICAL EVIDENCE"
"reports/development-2/final-evidence/frontend-tests.md",".md","1065","2026-08-08T16:33:15.094Z","HISTORICAL EVIDENCE"
"reports/development-2/final-evidence/git-shas.md",".md","461","2026-08-08T16:33:05.916Z","HISTORICAL EVIDENCE"
"reports/development-2/final-evidence/inventory-correlation.json",".json","414","2026-08-08T16:33:24.461Z","HISTORICAL EVIDENCE"
"reports/development-2/REAL_VERIFICATION_BASELINE.md",".md","1851","2026-08-08T16:20:42.202Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-48-39-193Z/admin-landing.json",".json","4244","2026-09-13T15:54:41.823Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-48-39-193Z/admin-network.json",".json","8274","2026-09-13T15:54:41.824Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-48-39-193Z/baseline.json",".json","1244","2026-09-13T15:54:41.825Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-48-39-193Z/customer-landing.json",".json","1283","2026-09-13T15:54:41.830Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-48-39-193Z/customer-network.json",".json","733","2026-09-13T15:54:41.832Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-48-39-193Z/plumber-landing.json",".json","1330","2026-09-13T15:54:41.834Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-48-39-193Z/plumber-network.json",".json","731","2026-09-13T15:54:41.835Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-48-39-193Z/run.json",".json","488","2026-09-13T15:54:41.836Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-48-39-193Z/store-landing.json",".json","1598","2026-09-13T15:54:41.839Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-48-39-193Z/store-network.json",".json","311","2026-09-13T15:54:41.843Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-49-28-895Z/admin-landing.json",".json","4234","2026-09-13T15:54:41.847Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-49-28-895Z/admin-network.json",".json","8619","2026-09-13T15:54:41.850Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-49-28-895Z/baseline.json",".json","4042","2026-09-13T15:54:41.852Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-49-28-895Z/customer-landing.json",".json","1284","2026-09-13T15:54:41.852Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-49-28-895Z/customer-network.json",".json","733","2026-09-13T15:54:41.854Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-49-28-895Z/plumber-landing.json",".json","1331","2026-09-13T15:54:41.855Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-49-28-895Z/plumber-network.json",".json","731","2026-09-13T15:54:41.856Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-49-28-895Z/run.json",".json","488","2026-09-13T15:54:41.856Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-49-28-895Z/store-landing.json",".json","1599","2026-09-13T15:54:41.858Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-49-28-895Z/store-network.json",".json","425","2026-09-13T15:54:41.865Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-52-45-611Z/admin-01-landing.json",".json","1052","2026-09-13T15:54:41.867Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-52-45-611Z/admin-events.json",".json","6059","2026-09-13T15:54:41.870Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-52-45-611Z/customer-01-landing.json",".json","731","2026-09-13T15:54:41.870Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-52-45-611Z/customer-02-onboarding-two.json",".json","715","2026-09-13T15:54:41.872Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-52-45-611Z/customer-03-onboarding-three.json",".json","715","2026-09-13T15:54:41.873Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-52-45-611Z/customer-04-registration.json",".json","1814","2026-09-13T15:54:41.874Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-52-45-611Z/customer-events.json",".json","1339","2026-09-13T15:54:41.874Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-52-45-611Z/plumber-01-landing.json",".json","2288","2026-09-13T15:54:41.879Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-52-45-611Z/plumber-02-email-login.json",".json","2521","2026-09-13T15:54:41.879Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-52-45-611Z/plumber-events.json",".json","1339","2026-09-13T15:54:41.882Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-52-45-611Z/store-01-landing.json",".json","1827","2026-09-13T15:54:41.883Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-52-45-611Z/store-02-registration.json",".json","3090","2026-09-13T15:54:41.886Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-52-45-611Z/store-events.json",".json","1035","2026-09-13T15:54:41.888Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-55-49-652Z/admin-empty.json",".json","6593","2026-09-13T15:58:29.330Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-55-49-652Z/admin-events.json",".json","6643","2026-09-13T15:59:15.489Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-55-49-652Z/admin-login.json",".json","7394","2026-09-13T15:59:15.482Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-55-49-652Z/customer-empty.json",".json","1782","2026-09-13T15:55:56.382Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-55-49-652Z/customer-events.json",".json","2211","2026-09-13T15:56:41.688Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-55-49-652Z/customer-login.json",".json","2777","2026-09-13T15:56:41.680Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-55-49-652Z/plumber-empty.json",".json","1611","2026-09-13T15:56:44.704Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-55-49-652Z/plumber-events.json",".json","2755","2026-09-13T15:57:30.041Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-55-49-652Z/plumber-login.json",".json","3277","2026-09-13T15:57:30.035Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-55-49-652Z/store-empty.json",".json","1766","2026-09-13T15:57:31.777Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-55-49-652Z/store-events.json",".json","2037","2026-09-13T15:58:17.061Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-55-49-652Z/store-login.json",".json","2551","2026-09-13T15:58:17.048Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T15-57-52-705Z/api-results.json",".json","24052","2026-09-13T15:58:06.577Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/admin-01-login.json",".json","1323","2026-09-13T16:03:31.549Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/admin-02-invalid-email.json",".json","1364","2026-09-13T16:03:34.041Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/admin-03-refreshed.json",".json","1323","2026-09-13T16:03:35.201Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/admin-04-deep-link.json",".json","1323","2026-09-13T16:03:37.507Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/admin-05-forward.json",".json","1323","2026-09-13T16:03:39.124Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/admin-actions.json",".json","1667","2026-09-13T16:03:39.125Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/admin-events.json",".json","2","2026-09-13T16:03:39.125Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/admin-login-axe.json",".json","10693","2026-09-13T16:03:32.089Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/admin-login-keyboard.json",".json","2483","2026-09-13T16:03:33.459Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/admin-login-reduced-motion.json",".json","47","2026-09-13T16:03:33.468Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/admin-login-responsive.json",".json","904","2026-09-13T16:03:33.329Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/customer-01-login.json",".json","2415","2026-09-13T16:00:48.270Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/customer-02-invalid-email.json",".json","2717","2026-09-13T16:00:51.842Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/customer-03-registration.json",".json","4569","2026-09-13T16:00:52.172Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/customer-04-registration-empty.json",".json","4670","2026-09-13T16:00:53.711Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/customer-05-refreshed.json",".json","4183","2026-09-13T16:00:55.554Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/customer-06-deep-link.json",".json","3213","2026-09-13T16:00:56.408Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/customer-07-forward.json",".json","3881","2026-09-13T16:00:57.739Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/customer-actions.json",".json","7366","2026-09-13T16:00:57.741Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/customer-events.json",".json","2970","2026-09-13T16:00:57.741Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/customer-login-axe.json",".json","1927","2026-09-13T16:00:48.894Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/customer-login-keyboard.json",".json","2352","2026-09-13T16:00:51.236Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/customer-login-reduced-motion.json",".json","47","2026-09-13T16:00:51.282Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/customer-login-responsive.json",".json","904","2026-09-13T16:00:50.073Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/customer-registration-axe.json",".json","2342","2026-09-13T16:00:52.419Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/customer-registration-keyboard.json",".json","2340","2026-09-13T16:00:53.464Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/customer-registration-reduced-motion.json",".json","47","2026-09-13T16:00:53.474Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/customer-registration-responsive.json",".json","904","2026-09-13T16:00:53.322Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/plumber-01-mobile-letters.json",".json","3165","2026-09-13T16:00:59.468Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/plumber-02-remember-on.json",".json","3165","2026-09-13T16:01:06.615Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/plumber-03-login.json",".json","3275","2026-09-13T16:01:41.832Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/plumber-04-invalid-email.json",".json","3275","2026-09-13T16:02:43.644Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/plumber-actions.json",".json","12878","2026-09-13T16:03:13.656Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/plumber-error.json",".json","134","2026-09-13T16:03:13.653Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/plumber-events.json",".json","418","2026-09-13T16:03:13.655Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/plumber-login-axe.json",".json","22834","2026-09-13T16:01:42.387Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/plumber-login-keyboard.json",".json","2170","2026-09-13T16:01:43.464Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/plumber-login-reduced-motion.json",".json","47","2026-09-13T16:01:43.472Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/plumber-login-responsive.json",".json","904","2026-09-13T16:01:43.282Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/store-01-login.json",".json","2068","2026-09-13T16:03:15.180Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/store-02-invalid-email.json",".json","2689","2026-09-13T16:03:17.295Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/store-03-remember-on.json",".json","2670","2026-09-13T16:03:17.582Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/store-04-registration.json",".json","4662","2026-09-13T16:03:18.071Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/store-05-registration-empty.json",".json","5277","2026-09-13T16:03:20.335Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/store-06-refreshed.json",".json","3244","2026-09-13T16:03:21.318Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/store-07-deep-link.json",".json","2319","2026-09-13T16:03:22.121Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/store-08-forward.json",".json","2563","2026-09-13T16:03:23.465Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/store-actions.json",".json","7734","2026-09-13T16:03:23.468Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/store-events.json",".json","1700","2026-09-13T16:03:23.466Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/store-login-axe.json",".json","643","2026-09-13T16:03:15.776Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/store-login-keyboard.json",".json","2358","2026-09-13T16:03:16.897Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/store-login-reduced-motion.json",".json","47","2026-09-13T16:03:16.905Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/store-login-responsive.json",".json","904","2026-09-13T16:03:16.763Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/store-registration-axe.json",".json","29252","2026-09-13T16:03:18.644Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/store-registration-keyboard.json",".json","2289","2026-09-13T16:03:20.030Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/store-registration-reduced-motion.json",".json","47","2026-09-13T16:03:20.037Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-00-43-794Z/store-registration-responsive.json",".json","904","2026-09-13T16:03:19.871Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-02-47-798Z/plumber-01-mobile-empty.json",".json","2240","2026-09-13T16:02:50.409Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-02-47-798Z/plumber-02-mobile-letters.json",".json","2240","2026-09-13T16:02:50.636Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-02-47-798Z/plumber-03-mobile-short.json",".json","2249","2026-09-13T16:02:50.893Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-02-47-798Z/plumber-04-remember-on.json",".json","2263","2026-09-13T16:02:51.370Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-02-47-798Z/plumber-05-login.json",".json","2649","2026-09-13T16:02:52.774Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-02-47-798Z/plumber-06-invalid-email.json",".json","2832","2026-09-13T16:02:54.751Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-02-47-798Z/plumber-07-signup-result.json",".json","2409","2026-09-13T16:02:55.207Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-02-47-798Z/plumber-08-refreshed.json",".json","2817","2026-09-13T16:02:56.106Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-02-47-798Z/plumber-09-deep-link.json",".json","2000","2026-09-13T16:02:57.031Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-02-47-798Z/plumber-10-forward.json",".json","2665","2026-09-13T16:02:58.345Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-02-47-798Z/plumber-actions.json",".json","9802","2026-09-13T16:02:58.354Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-02-47-798Z/plumber-events.json",".json","1823","2026-09-13T16:02:58.353Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-02-47-798Z/plumber-login-axe.json",".json","5663","2026-09-13T16:02:53.287Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-02-47-798Z/plumber-login-keyboard.json",".json","2298","2026-09-13T16:02:54.303Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-02-47-798Z/plumber-login-reduced-motion.json",".json","47","2026-09-13T16:02:54.311Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-02-47-798Z/plumber-login-responsive.json",".json","904","2026-09-13T16:02:54.176Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-05-36-434Z/customer-actions.json",".json","4271","2026-09-13T16:05:46.597Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-05-36-434Z/customer-events.json",".json","183","2026-09-13T16:05:46.597Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-05-36-434Z/customer-login-back.json",".json","926","2026-09-13T16:05:44.688Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-05-36-434Z/customer-registration-validation.json",".json","1539","2026-09-13T16:05:45.558Z","HISTORICAL EVIDENCE"
"reports/full-e2e-qa/2026-09-13T16-05-36-434Z/customer-returned-login.json",".json","1125","2026-09-13T16:05:45.852Z","HISTORICAL EVIDENCE"
